epoch,temperature,currentCost,bestCost,acceptedWorse,acceptedBetter
479,4554.1,4.70524e+07,4.61018e+07,126988,127502
480,4531.33,4.75808e+07,4.61018e+07,127085,126546
481,4508.67,4.66089e+07,4.57769e+07,126756,126603
482,4486.13,4.6991e+07,4.57769e+07,126251,126081
483,4463.7,4.71612e+07,4.56434e+07,125523,125292
484,4441.38,4.66167e+07,4.54525e+07,125159,125072
485,4419.17,4.60862e+07,4.53642e+07,124528,124430
486,4397.08,4.63955e+07,4.53642e+07,124264,124341
487,4375.09,4.6395e+07,4.53642e+07,123910,123878
488,4353.22,4.59817e+07,4.48182e+07,123123,123349
489,4331.45,4.59254e+07,4.48182e+07,122724,121646
490,4309.79,4.54545e+07,4.48182e+07,122090,122246
491,4288.24,4.56668e+07,4.48182e+07,122761,122127
492,4266.8,4.52122e+07,4.48182e+07,121767,121605
493,4245.47,4.54915e+07,4.45211e+07,119796,120477
494,4224.24,4.5308e+07,4.45211e+07,120290,120834
495,4203.12,4.47389e+07,4.45211e+07,119890,120369
496,4182.11,4.53347e+07,4.43697e+07,119046,119499
497,4161.19,4.45215e+07,4.43263e+07,119265,119119
498,4140.39,4.5122e+07,4.41145e+07,118848,118247
499,4119.69,4.43272e+07,4.39933e+07,117736,118612
500,4099.09,4.44251e+07,4.39933e+07,117616,117440
501,4078.59,4.49652e+07,4.34458e+07,116660,117202
502,4058.2,4.42472e+07,4.3221e+07,116295,116356
503,4037.91,4.39856e+07,4.3221e+07,116274,115563
504,4017.72,4.36118e+07,4.3221e+07,115535,115371
505,3997.63,4.43738e+07,4.3221e+07,115239,115026
506,3977.64,4.373e+07,4.3221e+07,114203,114414
507,3957.75,4.36478e+07,4.29884e+07,114082,114190
508,3937.97,4.41371e+07,4.29884e+07,113401,113732
509,3918.28,4.32281e+07,4.28056e+07,113370,113579
510,3898.68,4.3553e+07,4.25065e+07,112419,112753
511,3879.19,4.35938e+07,4.25065e+07,112364,111875
512,3859.8,4.33505e+07,4.24434e+07,112268,111783
513,3840.5,4.2499e+07,4.23904e+07,111139,111493
514,3821.29,4.32386e+07,4.18682e+07,110717,110698
515,3802.19,4.30817e+07,4.18682e+07,110338,110801
516,3783.18,4.23192e+07,4.18682e+07,110603,110371
517,3764.26,4.17077e+07,4.16177e+07,109778,109408
518,3745.44,4.16905e+07,4.14722e+07,108288,108423
519,3726.71,4.23194e+07,4.14722e+07,108802,108384
520,3708.08,4.22007e+07,4.1402e+07,108284,108296
521,3689.54,4.17191e+07,4.1402e+07,107358,107656
522,3671.09,4.24287e+07,4.13253e+07,107331,106473
523,3652.73,4.23223e+07,4.13253e+07,107178,107093
524,3634.47,4.25084e+07,4.10642e+07,106264,106279
525,3616.3,4.17989e+07,4.07658e+07,105347,105186
526,3598.22,4.16638e+07,4.07658e+07,105637,105462
527,3580.23,4.17676e+07,4.07658e+07,105217,105027
528,3562.33,4.15248e+07,4.07162e+07,104394,104640
529,3544.51,4.07107e+07,4.0277e+07,103206,103323
530,3526.79,4.10283e+07,4.02481e+07,103410,102727
531,3509.16,4.08445e+07,3.99139e+07,102856,102979
532,3491.61,4.0493e+07,3.99139e+07,101951,102478
533,3474.15,4.07814e+07,3.98186e+07,101616,101277
534,3456.78,4.05876e+07,3.98186e+07,101691,101969
535,3439.5,4.02411e+07,3.97815e+07,100449,100464
536,3422.3,4.02738e+07,3.96341e+07,100328,100810
537,3405.19,4.02973e+07,3.96341e+07,100239,100032
538,3388.16,4.01253e+07,3.9577e+07,99588,99498
539,3371.22,4.00021e+07,3.95387e+07,99131,99053
540,3354.37,4.00143e+07,3.9325e+07,99069,98278
541,3337.59,3.95869e+07,3.92362e+07,97966,98050
542,3320.91,4.00005e+07,3.8976e+07,97639,97854
543,3304.3,3.89396e+07,3.88406e+07,96168,96600
544,3287.78,3.93049e+07,3.88406e+07,97174,96670
545,3271.34,3.90152e+07,3.88049e+07,95957,95854
546,3254.99,3.88108e+07,3.86661e+07,95661,95987
547,3238.71,3.90994e+07,3.8248e+07,95498,95418
548,3222.52,3.8965e+07,3.8248e+07,94692,94783
549,3206.4,3.87325e+07,3.8248e+07,94396,94940
550,3190.37,3.87544e+07,3.80818e+07,93791,93302
551,3174.42,3.89095e+07,3.78654e+07,93401,92875
552,3158.55,3.80797e+07,3.78654e+07,92746,92962
553,3142.76,3.85672e+07,3.77013e+07,92620,92750
554,3127.04,3.81207e+07,3.7684e+07,92453,92282
555,3111.41,3.83929e+07,3.7525e+07,92007,91663
556,3095.85,3.82635e+07,3.74823e+07,91302,90781
557,3080.37,3.78647e+07,3.72157e+07,90553,90318
558,3064.97,3.76959e+07,3.72157e+07,90209,90608
559,3049.64,3.73466e+07,3.69354e+07,89523,89581
560,3034.4,3.73816e+07,3.68249e+07,89332,89289
561,3019.22,3.80135e+07,3.66834e+07,88783,88498
562,3004.13,3.75682e+07,3.63789e+07,88003,87952
563,2989.11,3.69393e+07,3.63789e+07,87742,87665
564,2974.16,3.65307e+07,3.62912e+07,87080,87296
565,2959.29,3.67771e+07,3.62912e+07,86781,86678
566,2944.49,3.67415e+07,3.62912e+07,86745,86041
567,2929.77,3.6807e+07,3.62729e+07,86306,86100
568,2915.12,3.69447e+07,3.5956e+07,85832,85774
569,2900.55,3.66555e+07,3.59035e+07,84985,84790
570,2886.04,3.61963e+07,3.5525e+07,84413,84112
571,2871.61,3.63948e+07,3.5525e+07,84113,84131
572,2857.26,3.63302e+07,3.53442e+07,84164,83604
573,2842.97,3.61332e+07,3.52905e+07,83275,83430
574,2828.75,3.54193e+07,3.52815e+07,82795,83122
575,2814.61,3.60433e+07,3.51752e+07,82305,82184
576,2800.54,3.57341e+07,3.51752e+07,82874,82577
577,2786.54,3.54734e+07,3.48009e+07,81455,81483
578,2772.6,3.52034e+07,3.48009e+07,81399,81364
579,2758.74,3.49295e+07,3.48009e+07,80265,79706
580,2744.95,3.49583e+07,3.46723e+07,80349,80137
581,2731.22,3.46156e+07,3.4369e+07,79797,79165
582,2717.56,3.48531e+07,3.41477e+07,79951,79372
583,2703.98,3.445e+07,3.41477e+07,78921,79193
584,2690.46,3.50127e+07,3.35845e+07,78260,77586
585,2677,3.48167e+07,3.35845e+07,78318,77943
586,2663.62,3.44808e+07,3.35845e+07,76997,77148
587,2650.3,3.48218e+07,3.35845e+07,77299,77111
588,2637.05,3.42767e+07,3.35568e+07,76790,76718
589,2623.86,3.40886e+07,3.35568e+07,75937,76013
590,2610.75,3.41465e+07,3.33972e+07,75255,75641
591,2597.69,3.39408e+07,3.33107e+07,75299,75331
592,2584.7,3.39487e+07,3.33107e+07,75237,75212
593,2571.78,3.37377e+07,3.32839e+07,74875,74893
594,2558.92,3.38054e+07,3.28743e+07,74729,74324
595,2546.13,3.34888e+07,3.28743e+07,73862,73966
596,2533.4,3.32909e+07,3.27435e+07,73308,73282
597,2520.73,3.36567e+07,3.25671e+07,72815,72616
598,2508.13,3.31887e+07,3.24931e+07,72469,72428
599,2495.58,3.26333e+07,3.23809e+07,72003,71800
600,2483.11,3.25047e+07,3.21284e+07,71365,70772
601,2470.69,3.29246e+07,3.21123e+07,71114,70866
602,2458.34,3.20304e+07,3.20067e+07,70294,70677
603,2446.05,3.22119e+07,3.15938e+07,70007,69801
604,2433.82,3.26581e+07,3.15216e+07,69602,69306
605,2421.65,3.20089e+07,3.15216e+07,69279,68868
606,2409.54,3.2476e+07,3.15216e+07,68853,68850
607,2397.49,3.24703e+07,3.15216e+07,68752,68642
608,2385.5,3.18324e+07,3.1298e+07,68362,68023
609,2373.58,3.19005e+07,3.12836e+07,67551,67512
610,2361.71,3.17183e+07,3.11973e+07,67419,67132
611,2349.9,3.12375e+07,3.1148e+07,66805,67169
612,2338.15,3.14374e+07,3.08209e+07,65872,66045
613,2326.46,3.15521e+07,3.08209e+07,66112,66181
614,2314.83,3.14218e+07,3.08209e+07,65836,66322
615,2303.25,3.09397e+07,3.08209e+07,64969,65590
616,2291.74,3.08661e+07,3.01581e+07,64454,64210
617,2280.28,3.04408e+07,3.01581e+07,64357,64673
618,2268.88,3.0496e+07,3.01581e+07,64094,63747
619,2257.53,3.0481e+07,3.00832e+07,63510,63803
620,2246.24,3.06575e+07,3.00832e+07,63678,63739
621,2235.01,3.05993e+07,3.00094e+07,62745,62821
622,2223.84,3.01276e+07,2.97868e+07,62563,62197
623,2212.72,2.97889e+07,2.96653e+07,61944,62012
624,2201.66,2.98985e+07,2.95776e+07,61451,61888
625,2190.65,2.99111e+07,2.9457e+07,61122,61232
626,2179.69,2.99069e+07,2.91579e+07,60345,60657
627,2168.8,2.99671e+07,2.91521e+07,60689,60595
628,2157.95,2.99689e+07,2.91521e+07,60519,60011
629,2147.16,2.97028e+07,2.89352e+07,59911,59991
630,2136.43,2.92424e+07,2.88496e+07,59246,59296
631,2125.74,2.95164e+07,2.88496e+07,59108,58845
632,2115.11,2.92542e+07,2.88019e+07,58736,58817
633,2104.54,2.89211e+07,2.84655e+07,58225,58342
634,2094.02,2.86155e+07,2.84655e+07,57105,57276
635,2083.55,2.88094e+07,2.83882e+07,57475,57349
636,2073.13,2.84843e+07,2.83882e+07,57460,57343
637,2062.76,2.87538e+07,2.81998e+07,56843,56648
638,2052.45,2.8261e+07,2.81645e+07,56370,56003
639,2042.19,2.82921e+07,2.78054e+07,55803,55612
640,2031.98,2.84303e+07,2.78054e+07,55882,56059
641,2021.82,2.80917e+07,2.75713e+07,55251,55287
642,2011.71,2.84356e+07,2.75713e+07,55412,55377
643,2001.65,2.80549e+07,2.75475e+07,54744,54318
644,1991.64,2.82267e+07,2.75427e+07,54448,54548
645,1981.68,2.76643e+07,2.72236e+07,54066,53916
646,1971.77,2.75957e+07,2.72236e+07,53657,53541
647,1961.91,2.73237e+07,2.72236e+07,53461,53545
648,1952.11,2.73426e+07,2.69722e+07,53045,53033
649,1942.34,2.74909e+07,2.69351e+07,52480,52171
650,1932.63,2.72074e+07,2.66874e+07,51920,51845
651,1922.97,2.72536e+07,2.66874e+07,51995,51732
652,1913.36,2.70378e+07,2.64736e+07,51099,51501
653,1903.79,2.6927e+07,2.64736e+07,51080,51056
654,1894.27,2.67618e+07,2.64593e+07,50867,50760
655,1884.8,2.68044e+07,2.64593e+07,50484,50546
656,1875.37,2.61821e+07,2.60384e+07,49941,50260
657,1866,2.63874e+07,2.59469e+07,49535,49337
658,1856.67,2.63845e+07,2.59469e+07,49307,49122
659,1847.38,2.62183e+07,2.55771e+07,49020,48710
660,1838.15,2.56992e+07,2.55771e+07,48465,48828
661,1828.96,2.58609e+07,2.5567e+07,48182,48064
662,1819.81,2.5907e+07,2.51503e+07,47447,47478
663,1810.71,2.57364e+07,2.51503e+07,47761,47446
664,1801.66,2.54615e+07,2.51503e+07,47322,47642
665,1792.65,2.54336e+07,2.51396e+07,46799,46743
666,1783.69,2.54967e+07,2.5057e+07,46601,46677
667,1774.77,2.51923e+07,2.5057e+07,46505,46823
668,1765.89,2.54231e+07,2.49231e+07,46132,46190
669,1757.07,2.50985e+07,2.49231e+07,46064,46377
670,1748.28,2.48022e+07,2.46078e+07,45257,44815
671,1739.54,2.5097e+07,2.46078e+07,45402,45242
672,1730.84,2.48582e+07,2.46078e+07,44709,44781
673,1722.19,2.4661e+07,2.42366e+07,43892,43804
674,1713.58,2.43866e+07,2.41557e+07,43472,43611
675,1705.01,2.44892e+07,2.41254e+07,43562,43611
676,1696.48,2.43093e+07,2.40889e+07,43392,43409
677,1688,2.43433e+07,2.40315e+07,43327,43229
678,1679.56,2.41171e+07,2.40315e+07,42977,42914
679,1671.16,2.43617e+07,2.3888e+07,42616,42244
680,1662.81,2.39722e+07,2.36356e+07,42647,42366
681,1654.49,2.42436e+07,2.35349e+07,41942,41675
682,1646.22,2.41537e+07,2.35349e+07,42504,42271
683,1637.99,2.37652e+07,2.33968e+07,41337,41438
684,1629.8,2.37203e+07,2.33158e+07,41092,40895
685,1621.65,2.34761e+07,2.33158e+07,40528,40899
686,1613.54,2.34683e+07,2.30392e+07,40773,40480
687,1605.47,2.35361e+07,2.30392e+07,40326,40341
688,1597.45,2.30594e+07,2.27481e+07,39626,40133
689,1589.46,2.30764e+07,2.27481e+07,39355,39224
690,1581.51,2.32678e+07,2.27481e+07,39301,39521
691,1573.6,2.31452e+07,2.26882e+07,39518,39294
692,1565.74,2.29722e+07,2.26585e+07,38858,38725
693,1557.91,2.27956e+07,2.24433e+07,38523,38656
694,1550.12,2.27001e+07,2.24433e+07,38302,38208
695,1542.37,2.26494e+07,2.2277e+07,37621,37629
696,1534.66,2.23089e+07,2.2277e+07,37818,38222
697,1526.98,2.24844e+07,2.21738e+07,37160,37507
698,1519.35,2.24023e+07,2.21601e+07,37518,37509
699,1511.75,2.22813e+07,2.17179e+07,36885,36613
700,1504.19,2.24212e+07,2.17179e+07,36448,36232
701,1496.67,2.19098e+07,2.17179e+07,36217,36288
702,1489.19,2.2154e+07,2.15484e+07,35713,35872
703,1481.74,2.17378e+07,2.15484e+07,35788,35715
704,1474.33,2.15094e+07,2.14623e+07,35292,35291
705,1466.96,2.15963e+07,2.12297e+07,35101,35052
706,1459.63,2.14461e+07,2.12169e+07,35236,35421
707,1452.33,2.13684e+07,2.12169e+07,34903,34921
708,1445.07,2.12628e+07,2.11113e+07,34117,34376
709,1437.84,2.12255e+07,2.09263e+07,34315,34419
710,1430.65,2.11518e+07,2.09143e+07,33970,33979
711,1423.5,2.10004e+07,2.08277e+07,33943,33693
712,1416.38,2.08954e+07,2.07412e+07,33332,33105
713,1409.3,2.07111e+07,2.04797e+07,32913,32913
714,1402.25,2.12232e+07,2.04797e+07,33298,32971
715,1395.24,2.07125e+07,2.04797e+07,32680,32961
716,1388.27,2.05792e+07,2.02872e+07,32423,32589
717,1381.32,2.05894e+07,2.02872e+07,32435,32386
718,1374.42,2.04248e+07,2.01065e+07,31977,31756
719,1367.55,2.02229e+07,2.01065e+07,31916,31914
720,1360.71,2.02053e+07,2.00366e+07,31149,31575
721,1353.9,2.04216e+07,1.98547e+07,30912,30885
722,1347.14,2.00922e+07,1.98547e+07,31397,31402
723,1340.4,2.00169e+07,1.98547e+07,30893,30801
724,1333.7,1.9892e+07,1.96889e+07,30385,30521
725,1327.03,1.9777e+07,1.95499e+07,30097,29982
726,1320.39,1.96494e+07,1.95499e+07,30162,30176
727,1313.79,1.97031e+07,1.93976e+07,30013,29760
728,1307.22,1.9619e+07,1.93976e+07,29844,29815
729,1300.69,1.94407e+07,1.92243e+07,29579,29572
730,1294.18,1.94993e+07,1.9221e+07,29125,28813
731,1287.71,1.94211e+07,1.91436e+07,29070,28825
732,1281.27,1.94223e+07,1.90837e+07,29042,28772
733,1274.87,1.92916e+07,1.90305e+07,28640,28910
734,1268.49,1.89432e+07,1.86715e+07,28048,28399
735,1262.15,1.89798e+07,1.86715e+07,28085,28012
736,1255.84,1.89639e+07,1.86715e+07,27935,28010
737,1249.56,1.87353e+07,1.86715e+07,27693,27436
738,1243.31,1.86795e+07,1.856e+07,27251,27328
739,1237.1,1.86799e+07,1.85025e+07,27353,27259
740,1230.91,1.87429e+07,1.85025e+07,27569,27552
741,1224.76,1.85394e+07,1.82765e+07,26995,27115
742,1218.63,1.85534e+07,1.82511e+07,26801,26702
743,1212.54,1.82402e+07,1.80665e+07,26397,26612
744,1206.48,1.81694e+07,1.79354e+07,26263,25924
745,1200.44,1.8345e+07,1.78485e+07,26032,25806
746,1194.44,1.83419e+07,1.78485e+07,26109,26137
747,1188.47,1.807e+07,1.78485e+07,26135,26025
748,1182.53,1.80394e+07,1.78485e+07,25384,25559
749,1176.62,1.7816e+07,1.77036e+07,25599,25508
750,1170.73,1.76094e+07,1.74805e+07,24788,24563
751,1164.88,1.76292e+07,1.74557e+07,24852,24707
752,1159.05,1.74353e+07,1.73374e+07,24745,24665
753,1153.26,1.73251e+07,1.73037e+07,24295,24293
754,1147.49,1.72853e+07,1.72423e+07,24182,23857
755,1141.75,1.74267e+07,1.72411e+07,24069,23839
756,1136.05,1.71265e+07,1.70137e+07,23717,23689
757,1130.37,1.72115e+07,1.70137e+07,23511,23801
758,1124.71,1.7237e+07,1.6967e+07,23791,23765
759,1119.09,1.70766e+07,1.68385e+07,23646,23559
760,1113.5,1.69373e+07,1.6804e+07,23034,23090
761,1107.93,1.70269e+07,1.6804e+07,23133,23047
762,1102.39,1.70212e+07,1.67395e+07,22699,22672
763,1096.88,1.66178e+07,1.65846e+07,22535,22557
764,1091.39,1.68485e+07,1.64302e+07,22624,22437
765,1085.93,1.6947e+07,1.64302e+07,22717,22561
766,1080.5,1.66678e+07,1.63501e+07,21786,21884
767,1075.1,1.63218e+07,1.6253e+07,22176,21873
768,1069.73,1.63894e+07,1.61347e+07,21903,21418
769,1064.38,1.6388e+07,1.61347e+07,21683,21680
770,1059.06,1.61167e+07,1.5995e+07,21113,21111
771,1053.76,1.62554e+07,1.5963e+07,21429,21231
772,1048.49,1.63144e+07,1.5963e+07,21320,21163
773,1043.25,1.61866e+07,1.59514e+07,21043,20912
774,1038.03,1.58253e+07,1.57925e+07,20513,20821
775,1032.84,1.56608e+07,1.5653e+07,20917,20741
776,1027.68,1.57068e+07,1.55041e+07,20403,20294
777,1022.54,1.58493e+07,1.55041e+07,20051,20223
778,1017.43,1.57177e+07,1.55041e+07,20262,20227
779,1012.34,1.5616e+07,1.53692e+07,19672,19628
780,1007.28,1.55556e+07,1.53692e+07,20208,20009
781,1002.24,1.54617e+07,1.53692e+07,19701,19852
782,997.232,1.52346e+07,1.51512e+07,19344,19306
783,992.246,1.5455e+07,1.50137e+07,19334,18985
784,987.284,1.52595e+07,1.50137e+07,19113,19058
785,982.348,1.52362e+07,1.50137e+07,19164,18878
786,977.436,1.48903e+07,1.48899e+07,18872,19020
787,972.549,1.50262e+07,1.4743e+07,18729,18400
788,967.686,1.50511e+07,1.4743e+07,18476,18391
789,962.848,1.47086e+07,1.46839e+07,18272,18499
790,958.034,1.48096e+07,1.45939e+07,18110,17970
791,953.243,1.46403e+07,1.443e+07,18003,18028
792,948.477,1.46732e+07,1.443e+07,17975,17888
793,943.735,1.45047e+07,1.43725e+07,17779,17744
794,939.016,1.44513e+07,1.43395e+07,17670,17535
795,934.321,1.43701e+07,1.42542e+07,17353,17416
796,929.649,1.4427e+07,1.42422e+07,17386,17211
797,925.001,1.4422e+07,1.42422e+07,17401,17299
798,920.376,1.43583e+07,1.42422e+07,17475,17268
799,915.774,1.43374e+07,1.41539e+07,16798,16857
800,911.195,1.40552e+07,1.39614e+07,16986,16925
801,906.639,1.40037e+07,1.39614e+07,16580,16519
802,902.106,1.40628e+07,1.39306e+07,16646,16677
803,897.596,1.38773e+07,1.38448e+07,16375,16491
804,893.108,1.38555e+07,1.37655e+07,16191,16362
805,888.642,1.39524e+07,1.37655e+07,16361,16149
806,884.199,1.36337e+07,1.35778e+07,16082,16186
807,879.778,1.36208e+07,1.35081e+07,16032,16004
808,875.379,1.36016e+07,1.35081e+07,15766,15650
809,871.002,1.3559e+07,1.34975e+07,15984,15821
810,866.647,1.34924e+07,1.34064e+07,15643,15577
811,862.314,1.33875e+07,1.33133e+07,15586,15526
812,858.002,1.33534e+07,1.32264e+07,15457,15154
813,853.712,1.32782e+07,1.32264e+07,15244,15313
814,849.444,1.33635e+07,1.31692e+07,15132,14943
815,845.197,1.31192e+07,1.29439e+07,14862,15244
816,840.971,1.30682e+07,1.29346e+07,14787,14698
817,836.766,1.30717e+07,1.28993e+07,14911,14578
818,832.582,1.29953e+07,1.28597e+07,14767,14714
819,828.419,1.29142e+07,1.28597e+07,14631,14560
820,824.277,1.28978e+07,1.27182e+07,14489,14468
821,820.156,1.29583e+07,1.27182e+07,14361,14449
822,816.055,1.2657e+07,1.26106e+07,14272,14304
823,811.974,1.2567e+07,1.25644e+07,14111,13999
824,807.915,1.26718e+07,1.25299e+07,13907,14026
825,803.875,1.25512e+07,1.24853e+07,13668,13583
826,799.856,1.25514e+07,1.24853e+07,13791,13782
827,795.856,1.25787e+07,1.24853e+07,13763,13614
828,791.877,1.22452e+07,1.22276e+07,13521,13625
829,787.918,1.23704e+07,1.2142e+07,13120,12977
830,783.978,1.23838e+07,1.2142e+07,13311,13110
831,780.058,1.21939e+07,1.2142e+07,13198,13083
832,776.158,1.23537e+07,1.2142e+07,13092,12962
833,772.277,1.23153e+07,1.2142e+07,13196,13276
834,768.416,1.22235e+07,1.2142e+07,13055,13037
835,764.574,1.21456e+07,1.19857e+07,12787,12825
836,760.751,1.20666e+07,1.19824e+07,12778,12826
837,756.947,1.18757e+07,1.18453e+07,12432,12445
838,753.162,1.19083e+07,1.18417e+07,12765,12572
839,749.397,1.17969e+07,1.17292e+07,12529,12507
840,745.65,1.17248e+07,1.15944e+07,12126,12122
841,741.921,1.16272e+07,1.15859e+07,12047,12222
842,738.212,1.17314e+07,1.15829e+07,12332,11997
843,734.521,1.17111e+07,1.15726e+07,12058,11965
844,730.848,1.15867e+07,1.15215e+07,11885,12070
845,727.194,1.15303e+07,1.14529e+07,11812,11871
846,723.558,1.13725e+07,1.13279e+07,11857,11877
847,719.94,1.12981e+07,1.11748e+07,11565,11444
848,716.34,1.13238e+07,1.11748e+07,11465,11225
849,712.759,1.12842e+07,1.11748e+07,11562,11466
850,709.195,1.11171e+07,1.10874e+07,11421,11443
851,705.649,1.11941e+07,1.10581e+07,11291,11064
852,702.121,1.11795e+07,1.10581e+07,11306,11114
853,698.61,1.10896e+07,1.10067e+07,11039,11106
854,695.117,1.09679e+07,1.08873e+07,10889,10991
855,691.641,1.09452e+07,1.08396e+07,11061,11006
856,688.183,1.08869e+07,1.08369e+07,10913,10921
857,684.742,1.08139e+07,1.07083e+07,10557,10668
858,681.319,1.05989e+07,1.05795e+07,10573,10619
859,677.912,1.07625e+07,1.05783e+07,10525,10391
860,674.522,1.06717e+07,1.05783e+07,10437,10548
861,671.15,1.07237e+07,1.05783e+07,10431,10270
862,667.794,1.05177e+07,1.05167e+07,10271,10356
863,664.455,1.05971e+07,1.04351e+07,10281,10094
864,661.133,1.03846e+07,1.03523e+07,9839,9917
865,657.827,1.04448e+07,1.03523e+07,10176,10065
866,654.538,1.03222e+07,1.02912e+07,9796,9889
867,651.265,1.0393e+07,1.02517e+07,9873,9909
868,648.009,1.02927e+07,1.02517e+07,9854,9783
869,644.769,1.01565e+07,1.01159e+07,9579,9636
870,641.545,1.01572e+07,1.01159e+07,9749,9631
871,638.337,9.98127e+06,9.94085e+06,9373,9447
872,635.146,1.00514e+07,9.91006e+06,9376,9175
873,631.97,9.9283e+06,9.86194e+06,9259,9292
874,628.81,9.80854e+06,9.79985e+06,9238,9153
875,625.666,9.81509e+06,9.76062e+06,9063,9047
876,622.538,9.83551e+06,9.74738e+06,9122,8984
877,619.425,9.77833e+06,9.64865e+06,8767,8759
878,616.328,9.7907e+06,9.64865e+06,9073,8902
879,613.246,9.73441e+06,9.64865e+06,8840,8831
880,610.18,9.69476e+06,9.59746e+06,8802,8747
881,607.129,9.63512e+06,9.58975e+06,8787,8625
882,604.093,9.66728e+06,9.58545e+06,8706,8587
883,601.073,9.57029e+06,9.5596e+06,8657,8788
884,598.068,9.4669e+06,9.42199e+06,8491,8599
885,595.077,9.58353e+06,9.42199e+06,8589,8449
886,592.102,9.41465e+06,9.41465e+06,8477,8687
887,589.141,9.41207e+06,9.27739e+06,8347,8269
888,586.196,9.29125e+06,9.17747e+06,8070,8178
889,583.265,9.22179e+06,9.17747e+06,8194,8048
890,580.348,9.26962e+06,9.17747e+06,8117,7971
891,577.447,9.28089e+06,9.16545e+06,8099,7957
892,574.559,9.2964e+06,9.16545e+06,8042,8090
893,571.687,9.153e+06,9.06185e+06,7835,7866
894,568.828,9.16616e+06,9.06185e+06,7887,7712
895,565.984,9.00563e+06,8.98378e+06,7680,7815
896,563.154,9.10218e+06,8.95267e+06,7853,7596
897,560.338,8.95279e+06,8.95054e+06,7718,7762
898,557.537,8.87345e+06,8.8294e+06,7659,7551
899,554.749,8.82317e+06,8.8005e+06,7624,7587
900,551.975,8.86631e+06,8.73406e+06,7577,7460
901,549.215,8.75976e+06,8.70738e+06,7444,7362
902,546.469,8.83812e+06,8.70738e+06,7377,7281
903,543.737,8.65927e+06,8.65927e+06,7407,7476
904,541.018,8.67721e+06,8.63002e+06,7313,7141
905,538.313,8.57736e+06,8.57698e+06,7218,7273
906,535.622,8.50108e+06,8.43763e+06,7067,7024
907,532.943,8.54323e+06,8.43763e+06,7181,7114
908,530.279,8.50792e+06,8.43763e+06,6971,7060
909,527.627,8.49197e+06,8.43763e+06,7033,6968
910,524.989,8.46759e+06,8.42295e+06,6975,6938
911,522.364,8.46486e+06,8.42295e+06,6862,6845
912,519.752,8.54267e+06,8.42295e+06,6954,6776
913,517.154,8.44554e+06,8.42295e+06,6908,6936
914,514.568,8.29471e+06,8.29257e+06,6810,6743
915,511.995,8.30736e+06,8.2917e+06,6758,6668
916,509.435,8.23107e+06,8.20757e+06,6656,6568
917,506.888,8.23195e+06,8.16551e+06,6472,6368
918,504.354,8.24589e+06,8.16551e+06,6576,6568
919,501.832,8.15549e+06,8.15157e+06,6466,6543
920,499.323,8.05543e+06,7.99575e+06,6324,6400
921,496.826,8.05897e+06,7.99575e+06,6302,6312
922,494.342,8.05114e+06,7.99575e+06,6298,6351
923,491.87,8.08298e+06,7.99575e+06,6443,6334
924,489.411,8.04888e+06,7.99575e+06,6166,6135
925,486.964,7.91378e+06,7.91079e+06,6043,6176
926,484.529,7.84735e+06,7.81881e+06,5997,6170
927,482.106,7.78691e+06,7.73411e+06,5930,5945
928,479.696,7.72867e+06,7.68081e+06,5910,6036
929,477.297,7.64173e+06,7.63671e+06,5893,5916
930,474.911,7.64026e+06,7.63023e+06,5976,5846
931,472.536,7.59736e+06,7.56907e+06,5801,5788
932,470.174,7.67351e+06,7.56353e+06,5794,5738
933,467.823,7.66625e+06,7.56353e+06,5801,5691
934,465.484,7.55071e+06,7.53132e+06,5724,5764
935,463.156,7.51609e+06,7.50737e+06,5774,5725
936,460.84,7.40472e+06,7.3856e+06,5605,5594
937,458.536,7.30225e+06,7.30209e+06,5454,5393
938,456.243,7.31976e+06,7.2649e+06,5573,5361
939,453.962,7.32224e+06,7.24852e+06,5533,5467
940,451.692,7.25232e+06,7.23527e+06,5507,5390
941,449.434,7.23423e+06,7.16905e+06,5417,5329
942,447.187,7.19548e+06,7.15283e+06,5362,5304
943,444.951,7.23079e+06,7.15283e+06,5301,5211
944,442.726,7.15973e+06,7.15283e+06,5235,5329
945,440.512,7.13321e+06,7.10284e+06,5343,5316
946,438.31,7.11519e+06,7.09385e+06,5196,5137
947,436.118,7.06958e+06,7.04884e+06,5162,5182
948,433.938,7.04269e+06,7.02866e+06,5082,5051
949,431.768,6.99671e+06,6.98947e+06,4976,5008
950,429.609,7.02333e+06,6.98932e+06,5087,4992
951,427.461,6.9728e+06,6.96101e+06,4997,5037
952,425.324,6.92715e+06,6.91615e+06,5004,4921
953,423.197,6.84199e+06,6.83214e+06,4789,4906
954,421.081,6.78657e+06,6.77999e+06,4890,4917
955,418.976,6.76924e+06,6.7521e+06,4855,4794
956,416.881,6.68686e+06,6.6732e+06,4711,4804
957,414.797,6.72862e+06,6.6728e+06,4714,4678
958,412.723,6.6802e+06,6.64217e+06,4669,4676
959,410.659,6.65985e+06,6.64217e+06,4743,4718
960,408.606,6.63569e+06,6.56483e+06,4793,4633
961,406.563,6.59185e+06,6.56483e+06,4550,4572
962,404.53,6.53909e+06,6.51993e+06,4623,4589
963,402.507,6.49257e+06,6.48834e+06,4447,4486
964,400.495,6.49039e+06,6.45374e+06,4555,4485
965,398.492,6.48771e+06,6.44228e+06,4452,4388
966,396.5,6.48583e+06,6.42665e+06,4384,4296
