iteration,bestCost
1360,4.25985e+07
1361,4.25796e+07
1362,4.25653e+07
1363,4.2548e+07
1364,4.25314e+07
1365,4.25169e+07
1366,4.25008e+07
1367,4.24831e+07
1368,4.24658e+07
1369,4.24497e+07
1370,4.24319e+07
1371,4.24175e+07
1372,4.24007e+07
1373,4.23865e+07
1374,4.23641e+07
1375,4.23504e+07
1376,4.23344e+07
1377,4.23184e+07
1378,4.23038e+07
1379,4.22896e+07
1380,4.22749e+07
1381,4.22581e+07
1382,4.22431e+07
1383,4.22255e+07
1384,4.22095e+07
1385,4.21954e+07
1386,4.21804e+07
1387,4.21662e+07
1388,4.21518e+07
1389,4.21378e+07
1390,4.2123e+07
1391,4.21084e+07
1392,4.20937e+07
1393,4.20763e+07
1394,4.20601e+07
1395,4.20454e+07
1396,4.20309e+07
1397,4.20134e+07
1398,4.19993e+07
1399,4.19833e+07
1400,4.19675e+07
1401,4.19535e+07
1402,4.19329e+07
1403,4.19161e+07
1404,4.18967e+07
1405,4.18802e+07
1406,4.18648e+07
1407,4.18452e+07
1408,4.18273e+07
1409,4.18113e+07
1410,4.1797e+07
1411,4.17829e+07
1412,4.17633e+07
1413,4.17469e+07
1414,4.17319e+07
1415,4.17162e+07
1416,4.17008e+07
1417,4.16833e+07
1418,4.16668e+07
1419,4.16504e+07
1420,4.16307e+07
1421,4.16152e+07
1422,4.15999e+07
1423,4.15808e+07
1424,4.15664e+07
1425,4.15496e+07
1426,4.15339e+07
1427,4.15168e+07
1428,4.15026e+07
1429,4.14863e+07
1430,4.1472e+07
1431,4.14544e+07
1432,4.14381e+07
1433,4.14222e+07
1434,4.14071e+07
1435,4.13916e+07
1436,4.13781e+07
1437,4.13572e+07
1438,4.13441e+07
1439,4.13268e+07
1440,4.13102e+07
1441,4.1294e+07
1442,4.12798e+07
1443,4.12649e+07
1444,4.12496e+07
1445,4.12307e+07
1446,4.12147e+07
1447,4.11986e+07
1448,4.11846e+07
1449,4.11694e+07
1450,4.11552e+07
1451,4.11401e+07
1452,4.11241e+07
1453,4.11092e+07
1454,4.10918e+07
1455,4.10764e+07
1456,4.10621e+07
1457,4.10475e+07
1458,4.10333e+07
1459,4.10191e+07
1460,4.10039e+07
1461,4.09869e+07
1462,4.09721e+07
1463,4.09573e+07
1464,4.0942e+07
1465,4.09249e+07
1466,4.09083e+07
1467,4.08911e+07
1468,4.08759e+07
1469,4.08618e+07
1470,4.0847e+07
1471,4.08322e+07
1472,4.08155e+07
1473,4.0801e+07
1474,4.07854e+07
1475,4.07709e+07
1476,4.07551e+07
1477,4.07395e+07
1478,4.07223e+07
1479,4.07076e+07
1480,4.06921e+07
1481,4.06775e+07
1482,4.06609e+07
1483,4.06434e+07
1484,4.06286e+07
1485,4.06142e+07
1486,4.0599e+07
1487,4.05821e+07
1488,4.0568e+07
1489,4.05526e+07
1490,4.05366e+07
1491,4.05242e+07
1492,4.05094e+07
1493,4.04949e+07
1494,4.048e+07
1495,4.04651e+07
1496,4.0451e+07
1497,4.04366e+07
1498,4.04211e+07
1499,4.04061e+07
1500,4.03928e+07
1501,4.0379e+07
1502,4.03637e+07
1503,4.03484e+07
1504,4.03345e+07
1505,4.03203e+07
1506,4.03049e+07
1507,4.02887e+07
1508,4.02746e+07
1509,4.0259e+07
1510,4.02423e+07
1511,4.02271e+07
1512,4.02139e+07
1513,4.01979e+07
1514,4.01824e+07
1515,4.01691e+07
1516,4.01547e+07
1517,4.01394e+07
1518,4.01261e+07
1519,4.01112e+07
1520,4.00963e+07
1521,4.00823e+07
1522,4.00664e+07
1523,4.00488e+07
1524,4.00347e+07
1525,4.00195e+07
1526,4.00031e+07
1527,3.99876e+07
1528,3.99737e+07
1529,3.99605e+07
1530,3.99429e+07
1531,3.99257e+07
1532,3.9912e+07
1533,3.98976e+07
1534,3.98783e+07
1535,3.98636e+07
1536,3.9845e+07
1537,3.98288e+07
1538,3.9814e+07
1539,3.97974e+07
1540,3.9783e+07
1541,3.9769e+07
1542,3.97551e+07
1543,3.97417e+07
1544,3.97276e+07
1545,3.97135e+07
1546,3.96962e+07
1547,3.96754e+07
1548,3.96602e+07
1549,3.96445e+07
1550,3.96291e+07
1551,3.9616e+07
1552,3.96005e+07
1553,3.95837e+07
1554,3.95655e+07
1555,3.95517e+07
1556,3.95367e+07
1557,3.95208e+07
1558,3.95065e+07
1559,3.94937e+07
1560,3.94806e+07
1561,3.94663e+07
1562,3.94466e+07
1563,3.94316e+07
1564,3.94168e+07
1565,3.94017e+07
1566,3.93848e+07
1567,3.93709e+07
1568,3.93568e+07
1569,3.93436e+07
1570,3.93276e+07
1571,3.93113e+07
1572,3.92975e+07
1573,3.92849e+07
1574,3.92706e+07
1575,3.92538e+07
1576,3.92377e+07
1577,3.92228e+07
1578,3.92088e+07
1579,3.91935e+07
1580,3.91757e+07
1581,3.91572e+07
1582,3.91389e+07
1583,3.91255e+07
1584,3.91095e+07
1585,3.90956e+07
1586,3.90798e+07
1587,3.90636e+07
1588,3.90482e+07
1589,3.90328e+07
1590,3.90206e+07
1591,3.90075e+07
1592,3.89928e+07
1593,3.89776e+07
1594,3.8961e+07
1595,3.8947e+07
1596,3.89324e+07
1597,3.89156e+07
1598,3.89021e+07
1599,3.88848e+07
1600,3.88702e+07
1601,3.88544e+07
1602,3.88414e+07
1603,3.88278e+07
1604,3.88127e+07
1605,3.88e+07
1606,3.87875e+07
1607,3.8774e+07
1608,3.87599e+07
1609,3.87457e+07
1610,3.87309e+07
1611,3.87181e+07
1612,3.87045e+07
1613,3.86905e+07
1614,3.86755e+07
1615,3.86608e+07
1616,3.86464e+07
1617,3.86315e+07
1618,3.86168e+07
1619,3.86024e+07
1620,3.85863e+07
1621,3.85733e+07
1622,3.85586e+07
1623,3.85431e+07
1624,3.85301e+07
1625,3.8516e+07
1626,3.85027e+07
1627,3.84901e+07
1628,3.84755e+07
1629,3.84619e+07
1630,3.8447e+07
1631,3.84329e+07
1632,3.84191e+07
1633,3.84046e+07
1634,3.83911e+07
1635,3.8378e+07
1636,3.83655e+07
1637,3.83494e+07
1638,3.83336e+07
1639,3.83209e+07
1640,3.83074e+07
1641,3.82922e+07
1642,3.82805e+07
1643,3.82673e+07
1644,3.82544e+07
1645,3.82381e+07
1646,3.82229e+07
1647,3.82081e+07
1648,3.81925e+07
1649,3.81776e+07
1650,3.81604e+07
1651,3.81456e+07
1652,3.81317e+07
1653,3.81172e+07
1654,3.81033e+07
1655,3.80863e+07
1656,3.80711e+07
1657,3.8057e+07
1658,3.80434e+07
1659,3.80291e+07
1660,3.80146e+07
1661,3.80001e+07
1662,3.79859e+07
1663,3.79721e+07
1664,3.79587e+07
1665,3.79371e+07
1666,3.79248e+07
1667,3.79088e+07
1668,3.7895e+07
1669,3.7881e+07
1670,3.78661e+07
1671,3.7852e+07
1672,3.78377e+07
1673,3.78247e+07
1674,3.78103e+07
1675,3.77976e+07
1676,3.77835e+07
1677,3.77679e+07
1678,3.77559e+07
1679,3.77415e+07
1680,3.77279e+07
1681,3.77146e+07
1682,3.76996e+07
1683,3.7684e+07
1684,3.76698e+07
1685,3.76547e+07
1686,3.76402e+07
1687,3.7627e+07
1688,3.76116e+07
1689,3.75975e+07
1690,3.7582e+07
1691,3.7567e+07
1692,3.75514e+07
1693,3.75383e+07
1694,3.75246e+07
1695,3.75111e+07
1696,3.74985e+07
1697,3.74842e+07
1698,3.74702e+07
1699,3.7456e+07
1700,3.74403e+07
1701,3.74252e+07
1702,3.74113e+07
1703,3.73973e+07
1704,3.73832e+07
1705,3.73697e+07
1706,3.73551e+07
1707,3.73407e+07
1708,3.7327e+07
1709,3.73105e+07
1710,3.72956e+07
1711,3.72828e+07
1712,3.72699e+07
1713,3.72549e+07
1714,3.7242e+07
1715,3.72286e+07
1716,3.72145e+07
1717,3.71989e+07
1718,3.71838e+07
1719,3.71712e+07
1720,3.71575e+07
1721,3.71437e+07
1722,3.71316e+07
1723,3.71165e+07
1724,3.71013e+07
1725,3.7088e+07
1726,3.70752e+07
1727,3.70628e+07
1728,3.70494e+07
1729,3.70332e+07
1730,3.70205e+07
1731,3.70025e+07
1732,3.69882e+07
1733,3.6975e+07
1734,3.6962e+07
1735,3.69485e+07
1736,3.69338e+07
1737,3.69175e+07
1738,3.69049e+07
1739,3.6892e+07
1740,3.68755e+07
1741,3.68624e+07
1742,3.68477e+07
1743,3.68328e+07
1744,3.68159e+07
1745,3.68027e+07
1746,3.67883e+07
1747,3.67734e+07
1748,3.67603e+07
1749,3.67463e+07
1750,3.67317e+07
1751,3.67192e+07
1752,3.67052e+07
1753,3.66912e+07
1754,3.66735e+07
1755,3.66601e+07
1756,3.66466e+07
1757,3.66321e+07
1758,3.66199e+07
1759,3.66057e+07
1760,3.65917e+07
1761,3.65776e+07
1762,3.65658e+07
1763,3.65508e+07
1764,3.65381e+07
1765,3.65255e+07
1766,3.65086e+07
1767,3.64957e+07
1768,3.64826e+07
1769,3.64693e+07
1770,3.6453e+07
1771,3.64369e+07
1772,3.64231e+07
1773,3.64116e+07
1774,3.63988e+07
1775,3.63856e+07
1776,3.63703e+07
1777,3.63554e+07
1778,3.63403e+07
1779,3.6327e+07
1780,3.6313e+07
1781,3.62984e+07
1782,3.62837e+07
1783,3.62699e+07
1784,3.62575e+07
1785,3.62382e+07
1786,3.6224e+07
1787,3.621e+07
1788,3.61966e+07
1789,3.61839e+07
1790,3.61697e+07
1791,3.61577e+07
1792,3.61449e+07
1793,3.61311e+07
1794,3.61175e+07
1795,3.61044e+07
1796,3.60902e+07
1797,3.60763e+07
1798,3.60625e+07
1799,3.60482e+07
1800,3.60339e+07
1801,3.6021e+07
1802,3.6008e+07
1803,3.59946e+07
1804,3.59799e+07
1805,3.59649e+07
1806,3.59522e+07
1807,3.59378e+07
1808,3.59253e+07
1809,3.59126e+07
1810,3.58975e+07
1811,3.58849e+07
1812,3.58701e+07
1813,3.58558e+07
1814,3.58427e+07
1815,3.58275e+07
1816,3.58123e+07
1817,3.5801e+07
1818,3.57893e+07
1819,3.57761e+07
1820,3.57637e+07
1821,3.57522e+07
1822,3.57387e+07
1823,3.57266e+07
1824,3.57135e+07
1825,3.56988e+07
1826,3.56876e+07
1827,3.56736e+07
1828,3.5659e+07
1829,3.5647e+07
1830,3.56332e+07
1831,3.56205e+07
1832,3.56084e+07
1833,3.5595e+07
1834,3.55786e+07
1835,3.55641e+07
1836,3.5551e+07
1837,3.5538e+07
1838,3.55249e+07
1839,3.55138e+07
1840,3.54999e+07
1841,3.54872e+07
1842,3.54719e+07
1843,3.54585e+07
1844,3.54455e+07
1845,3.54321e+07
1846,3.54163e+07
1847,3.54011e+07
1848,3.53861e+07
1849,3.53709e+07
1850,3.53582e+07
1851,3.53443e+07
1852,3.53299e+07
1853,3.53136e+07
1854,3.53022e+07
1855,3.52916e+07
1856,3.52756e+07
1857,3.52643e+07
1858,3.52526e+07
1859,3.5238e+07
1860,3.52251e+07
1861,3.52111e+07
1862,3.51984e+07
1863,3.51839e+07
1864,3.517e+07
1865,3.51552e+07
1866,3.51423e+07
1867,3.51286e+07
1868,3.51166e+07
1869,3.51017e+07
1870,3.5089e+07
1871,3.50761e+07
1872,3.50635e+07
1873,3.50486e+07
1874,3.50358e+07
1875,3.50233e+07
1876,3.50098e+07
1877,3.49963e+07
1878,3.49842e+07
1879,3.49705e+07
1880,3.49581e+07
1881,3.49431e+07
1882,3.49294e+07
1883,3.49168e+07
1884,3.49031e+07
1885,3.48898e+07
1886,3.48764e+07
1887,3.48615e+07
1888,3.48502e+07
1889,3.48378e+07
1890,3.48246e+07
1891,3.48109e+07
1892,3.47982e+07
1893,3.47839e+07
1894,3.47718e+07
1895,3.4759e+07
1896,3.47483e+07
1897,3.47368e+07
1898,3.47241e+07
1899,3.47111e+07
1900,3.46977e+07
1901,3.46848e+07
1902,3.4671e+07
1903,3.46565e+07
1904,3.46452e+07
1905,3.46309e+07
1906,3.46164e+07
1907,3.4601e+07
1908,3.45871e+07
1909,3.45728e+07
1910,3.45602e+07
1911,3.45446e+07
1912,3.4531e+07
1913,3.45196e+07
1914,3.45057e+07
1915,3.44905e+07
1916,3.44796e+07
1917,3.44676e+07
1918,3.4456e+07
1919,3.44446e+07
1920,3.44342e+07
1921,3.44215e+07
1922,3.44076e+07
1923,3.43939e+07
1924,3.43813e+07
1925,3.43691e+07
1926,3.43549e+07
1927,3.43415e+07
1928,3.43278e+07
1929,3.43158e+07
1930,3.43049e+07
1931,3.42925e+07
1932,3.4276e+07
1933,3.4262e+07
1934,3.42483e+07
1935,3.4237e+07
1936,3.42238e+07
1937,3.42122e+07
1938,3.41981e+07
1939,3.41854e+07
1940,3.4173e+07
1941,3.41577e+07
1942,3.41438e+07
1943,3.413e+07
1944,3.41171e+07
1945,3.41062e+07
1946,3.40937e+07
1947,3.4082e+07
1948,3.40693e+07
1949,3.4056e+07
1950,3.4044e+07
1951,3.40322e+07
1952,3.40209e+07
1953,3.40091e+07
1954,3.39968e+07
1955,3.39849e+07
1956,3.39714e+07
1957,3.39591e+07
1958,3.39464e+07
1959,3.3933e+07
1960,3.39195e+07
1961,3.39075e+07
1962,3.38949e+07
1963,3.38822e+07
1964,3.38693e+07
1965,3.38569e+07
1966,3.38443e+07
1967,3.38288e+07
1968,3.38146e+07
1969,3.38029e+07
1970,3.37898e+07
1971,3.37783e+07
1972,3.37642e+07
1973,3.37475e+07
1974,3.37351e+07
1975,3.3722e+07
1976,3.37082e+07
1977,3.36951e+07
1978,3.36831e+07
1979,3.36696e+07
1980,3.36568e+07
1981,3.36456e+07
1982,3.36341e+07
1983,3.36214e+07
1984,3.36097e+07
1985,3.35975e+07
1986,3.35855e+07
1987,3.35715e+07
1988,3.35591e+07
1989,3.35442e+07
1990,3.35318e+07
1991,3.35181e+07
1992,3.35062e+07
1993,3.34958e+07
1994,3.34818e+07
1995,3.34688e+07
1996,3.34578e+07
1997,3.34467e+07
1998,3.34342e+07
1999,3.34223e+07
2000,3.34113e+07
2001,3.33993e+07
2002,3.33854e+07
2003,3.33733e+07
2004,3.33599e+07
2005,3.33473e+07
2006,3.33316e+07
2007,3.33196e+07
2008,3.33082e+07
2009,3.32953e+07
2010,3.32796e+07
2011,3.32683e+07
2012,3.32563e+07
2013,3.32424e+07
2014,3.32281e+07
2015,3.32135e+07
2016,3.31999e+07
2017,3.31886e+07
2018,3.3175e+07
2019,3.31639e+07
2020,3.31526e+07
2021,3.31387e+07
2022,3.31256e+07
2023,3.3113e+07
2024,3.31018e+07
2025,3.30883e+07
2026,3.30757e+07
2027,3.30643e+07
2028,3.30521e+07
2029,3.30405e+07
2030,3.30288e+07
2031,3.30163e+07
2032,3.30039e+07
2033,3.29902e+07
2034,3.29779e+07
2035,3.29651e+07
2036,3.29526e+07
2037,3.29374e+07
2038,3.29271e+07
2039,3.29146e+07
2040,3.29026e+07
2041,3.28909e+07
2042,3.28792e+07
2043,3.28647e+07
2044,3.28516e+07
2045,3.28393e+07
2046,3.28271e+07
2047,3.28158e+07
2048,3.28034e+07
2049,3.27905e+07
2050,3.27776e+07
2051,3.27635e+07
2052,3.27495e+07
2053,3.2735e+07
2054,3.27238e+07
2055,3.27134e+07
2056,3.27015e+07
2057,3.26887e+07
2058,3.26763e+07
2059,3.26623e+07
2060,3.26496e+07
2061,3.2638e+07
2062,3.26268e+07
2063,3.26147e+07
2064,3.26014e+07
2065,3.25888e+07
2066,3.25775e+07
2067,3.25647e+07
2068,3.2551e+07
2069,3.25383e+07
2070,3.25252e+07
2071,3.25149e+07
2072,3.2502e+07
2073,3.24884e+07
2074,3.24772e+07
2075,3.24634e+07
2076,3.24527e+07
2077,3.24417e+07
2078,3.24274e+07
2079,3.24166e+07
2080,3.24045e+07
2081,3.23937e+07
2082,3.23812e+07
2083,3.23685e+07
2084,3.23569e+07
2085,3.23446e+07
2086,3.23332e+07
2087,3.23206e+07
2088,3.23066e+07
2089,3.2295e+07
2090,3.22826e+07
2091,3.22708e+07
2092,3.22581e+07
2093,3.22457e+07
2094,3.22337e+07
2095,3.22205e+07
2096,3.22075e+07
2097,3.21952e+07
2098,3.2183e+07
2099,3.21719e+07
2100,3.21609e+07
2101,3.21491e+07
2102,3.21378e+07
2103,3.21267e+07
2104,3.21145e+07
2105,3.21016e+07
2106,3.20902e+07
2107,3.20789e+07
2108,3.2068e+07
2109,3.20534e+07
2110,3.20407e+07
2111,3.20275e+07
2112,3.20167e+07
2113,3.20052e+07
2114,3.19917e+07
2115,3.19806e+07
2116,3.19696e+07
2117,3.19574e+07
2118,3.19462e+07
2119,3.19336e+07
2120,3.19213e+07
2121,3.19079e+07
2122,3.18953e+07
2123,3.18829e+07
2124,3.1872e+07
2125,3.18608e+07
2126,3.18498e+07
2127,3.18386e+07
2128,3.18272e+07
2129,3.18142e+07
2130,3.18033e+07
2131,3.17925e+07
2132,3.17749e+07
2133,3.17607e+07
2134,3.17498e+07
2135,3.17398e+07
2136,3.1729e+07
2137,3.17176e+07
2138,3.17064e+07
2139,3.16934e+07
2140,3.16824e+07
2141,3.16705e+07
2142,3.16599e+07
2143,3.16481e+07
2144,3.16344e+07
2145,3.16177e+07
2146,3.16054e+07
2147,3.15944e+07
2148,3.15811e+07
2149,3.15685e+07
2150,3.15573e+07
2151,3.1547e+07
2152,3.15345e+07
2153,3.15231e+07
2154,3.15101e+07
2155,3.14986e+07
2156,3.14875e+07
2157,3.14757e+07
2158,3.14618e+07
2159,3.14516e+07
2160,3.14409e+07
2161,3.14257e+07
2162,3.14122e+07
2163,3.13978e+07
2164,3.13848e+07
2165,3.13711e+07
2166,3.13606e+07
2167,3.13495e+07
2168,3.1338e+07
2169,3.13252e+07
2170,3.13135e+07
2171,3.13002e+07
2172,3.12878e+07
2173,3.12739e+07
2174,3.12626e+07
2175,3.12474e+07
2176,3.1236e+07
2177,3.12251e+07
2178,3.12151e+07
2179,3.12035e+07
2180,3.11909e+07
2181,3.11804e+07
2182,3.11696e+07
2183,3.11569e+07
2184,3.11422e+07
2185,3.11286e+07
2186,3.11165e+07
2187,3.11045e+07
2188,3.1094e+07
2189,3.10811e+07
2190,3.10709e+07
2191,3.10586e+07
2192,3.1046e+07
2193,3.10328e+07
2194,3.10228e+07
2195,3.10129e+07
2196,3.10005e+07
2197,3.09887e+07
2198,3.09781e+07
2199,3.09672e+07
2200,3.09532e+07
2201,3.0942e+07
2202,3.09295e+07
2203,3.09181e+07
2204,3.09066e+07
2205,3.08962e+07
2206,3.08853e+07
2207,3.08708e+07
2208,3.08586e+07
2209,3.08471e+07
2210,3.08359e+07
2211,3.08222e+07
2212,3.08099e+07
2213,3.07991e+07
2214,3.07877e+07
2215,3.07751e+07
2216,3.07649e+07
2217,3.0753e+07
2218,3.07428e+07
2219,3.07316e+07
2220,3.07201e+07
2221,3.07071e+07
2222,3.06944e+07
2223,3.06843e+07
2224,3.06702e+07
2225,3.06589e+07
2226,3.06468e+07
2227,3.06343e+07
2228,3.06222e+07
2229,3.06115e+07
2230,3.06006e+07
2231,3.05899e+07
2232,3.05786e+07
2233,3.05682e+07
2234,3.05575e+07
2235,3.05479e+07
2236,3.0536e+07
2237,3.05198e+07
2238,3.05093e+07
2239,3.04976e+07
2240,3.04868e+07
2241,3.04741e+07
2242,3.04636e+07
2243,3.04514e+07
2244,3.04404e+07
2245,3.04294e+07
2246,3.04178e+07
2247,3.04049e+07
2248,3.0393e+07
2249,3.03816e+07
2250,3.03708e+07
2251,3.03584e+07
2252,3.0348e+07
2253,3.03375e+07
2254,3.03268e+07
2255,3.03167e+07
2256,3.03056e+07
2257,3.02951e+07
2258,3.02834e+07
2259,3.02721e+07
2260,3.02596e+07
2261,3.02488e+07
2262,3.02363e+07
2263,3.02234e+07
2264,3.02127e+07
2265,3.01989e+07
2266,3.01887e+07
2267,3.0177e+07
2268,3.01668e+07
2269,3.01552e+07
2270,3.01392e+07
2271,3.01271e+07
2272,3.01154e+07
2273,3.01051e+07
2274,3.00939e+07
2275,3.00843e+07
2276,3.00718e+07
2277,3.00604e+07
2278,3.00478e+07
2279,3.00361e+07
2280,3.00239e+07
2281,3.00113e+07
2282,2.99999e+07
2283,2.99871e+07
2284,2.99753e+07
2285,2.99631e+07
2286,2.99529e+07
2287,2.99428e+07
2288,2.99315e+07
2289,2.99181e+07
2290,2.9908e+07
2291,2.98971e+07
2292,2.98846e+07
2293,2.98729e+07
2294,2.9862e+07
2295,2.98508e+07
2296,2.98354e+07
2297,2.98245e+07
2298,2.98121e+07
2299,2.97984e+07
2300,2.9788e+07
2301,2.9778e+07
2302,2.97646e+07
2303,2.97523e+07
2304,2.97422e+07
2305,2.97305e+07
2306,2.97201e+07
2307,2.9707e+07
2308,2.96957e+07
2309,2.96842e+07
2310,2.96703e+07
2311,2.96595e+07
2312,2.96482e+07
2313,2.96373e+07
2314,2.96265e+07
2315,2.96156e+07
2316,2.96033e+07
2317,2.95918e+07
2318,2.95795e+07
2319,2.95665e+07
2320,2.95555e+07
2321,2.95444e+07
2322,2.95313e+07
2323,2.95219e+07
2324,2.95098e+07
2325,2.94989e+07
2326,2.94877e+07
2327,2.94767e+07
2328,2.94638e+07
2329,2.94519e+07
2330,2.944e+07
2331,2.94286e+07
2332,2.94151e+07
2333,2.94033e+07
2334,2.93914e+07
2335,2.93811e+07
2336,2.93707e+07
2337,2.93589e+07
2338,2.93469e+07
2339,2.93338e+07
2340,2.93239e+07
2341,2.93128e+07
2342,2.93028e+07
2343,2.92903e+07
2344,2.928e+07
2345,2.92684e+07
2346,2.92565e+07
2347,2.92465e+07
2348,2.92348e+07
2349,2.92246e+07
2350,2.92132e+07
2351,2.92018e+07
2352,2.91903e+07
2353,2.91778e+07
2354,2.91667e+07
2355,2.91549e+07
2356,2.91431e+07
2357,2.91315e+07
2358,2.91203e+07
2359,2.91087e+07
2360,2.90991e+07
2361,2.90901e+07
2362,2.90766e+07
2363,2.90656e+07
2364,2.90537e+07
2365,2.90424e+07
2366,2.90312e+07
2367,2.90194e+07
2368,2.90103e+07
2369,2.90014e+07
2370,2.89882e+07
2371,2.89779e+07
2372,2.89676e+07
2373,2.89586e+07
2374,2.89487e+07
2375,2.89367e+07
2376,2.89238e+07
2377,2.89136e+07
2378,2.89024e+07
2379,2.88917e+07
2380,2.88794e+07
2381,2.88688e+07
2382,2.88582e+07
2383,2.88494e+07
2384,2.88397e+07
2385,2.88277e+07
2386,2.88178e+07
2387,2.88063e+07
2388,2.87963e+07
2389,2.87871e+07
2390,2.87743e+07
2391,2.87656e+07
2392,2.87532e+07
2393,2.87427e+07
2394,2.87323e+07
2395,2.87229e+07
2396,2.87136e+07
2397,2.87039e+07
2398,2.86918e+07
2399,2.86815e+07
2400,2.86724e+07
2401,2.8662e+07
2402,2.86498e+07
2403,2.86387e+07
2404,2.86293e+07
2405,2.86184e+07
2406,2.86077e+07
2407,2.85969e+07
2408,2.85816e+07
2409,2.85706e+07
2410,2.85605e+07
2411,2.85502e+07
2412,2.85371e+07
2413,2.85251e+07
2414,2.85159e+07
2415,2.85031e+07
2416,2.84927e+07
2417,2.84813e+07
2418,2.84672e+07
2419,2.84547e+07
2420,2.84451e+07
2421,2.84357e+07
2422,2.84245e+07
2423,2.84147e+07
2424,2.8404e+07
2425,2.83925e+07
2426,2.8383e+07
2427,2.83736e+07
2428,2.83619e+07
2429,2.83512e+07
2430,2.83401e+07
2431,2.83305e+07
2432,2.83191e+07
2433,2.83057e+07
2434,2.82962e+07
2435,2.82858e+07
2436,2.82754e+07
2437,2.82635e+07
2438,2.82517e+07
2439,2.82406e+07
2440,2.82318e+07
2441,2.82212e+07
2442,2.82118e+07
2443,2.81987e+07
2444,2.81865e+07
2445,2.81765e+07
2446,2.81657e+07
2447,2.8156e+07
2448,2.81458e+07
2449,2.81347e+07
2450,2.81228e+07
2451,2.81123e+07
2452,2.81034e+07
2453,2.80937e+07
2454,2.80836e+07
2455,2.80743e+07
2456,2.80639e+07
2457,2.80514e+07
2458,2.80403e+07
2459,2.80301e+07
2460,2.80178e+07
2461,2.80076e+07
2462,2.79958e+07
2463,2.79858e+07
2464,2.7974e+07
2465,2.79614e+07
2466,2.79524e+07
2467,2.79434e+07
2468,2.79283e+07
2469,2.79176e+07
2470,2.7908e+07
2471,2.78985e+07
2472,2.78877e+07
2473,2.78779e+07
2474,2.78655e+07
2475,2.78541e+07
2476,2.78447e+07
2477,2.78326e+07
2478,2.78229e+07
2479,2.78118e+07
2480,2.78026e+07
2481,2.77932e+07
2482,2.77829e+07
2483,2.77726e+07
2484,2.77635e+07
2485,2.77523e+07
2486,2.77412e+07
2487,2.77322e+07
2488,2.77207e+07
2489,2.77109e+07
2490,2.77021e+07
2491,2.76892e+07
2492,2.7678e+07
2493,2.76689e+07
2494,2.76598e+07
2495,2.76454e+07
2496,2.76335e+07
2497,2.76221e+07
2498,2.76113e+07
2499,2.76007e+07
2500,2.75903e+07
2501,2.75816e+07
2502,2.75709e+07
2503,2.75598e+07
2504,2.75494e+07
2505,2.75384e+07
2506,2.75273e+07
2507,2.75178e+07
2508,2.75095e+07
2509,2.74981e+07
2510,2.74894e+07
2511,2.74777e+07
2512,2.74662e+07
2513,2.74559e+07
2514,2.74451e+07
2515,2.74354e+07
2516,2.74257e+07
2517,2.74155e+07
2518,2.74056e+07
2519,2.73971e+07
2520,2.73837e+07
2521,2.73742e+07
2522,2.73625e+07
2523,2.73512e+07
2524,2.73425e+07
2525,2.73329e+07
2526,2.7323e+07
2527,2.73115e+07
2528,2.73e+07
2529,2.729e+07
2530,2.72783e+07
2531,2.72685e+07
2532,2.72576e+07
2533,2.72452e+07
2534,2.72343e+07
2535,2.72229e+07
2536,2.72129e+07
2537,2.72026e+07
2538,2.71889e+07
2539,2.71779e+07
2540,2.7169e+07
2541,2.71597e+07
2542,2.71487e+07
2543,2.7139e+07
2544,2.71301e+07
2545,2.71197e+07
2546,2.71109e+07
2547,2.70997e+07
2548,2.70889e+07
2549,2.70758e+07
2550,2.70649e+07
2551,2.70547e+07
2552,2.70453e+07
2553,2.70347e+07
2554,2.70241e+07
2555,2.7015e+07
2556,2.70047e+07
2557,2.6995e+07
2558,2.69855e+07
2559,2.69772e+07
2560,2.69678e+07
2561,2.69574e+07
2562,2.6945e+07
2563,2.69342e+07
2564,2.69242e+07
2565,2.69142e+07
2566,2.69037e+07
2567,2.68946e+07
2568,2.68843e+07
2569,2.68758e+07
2570,2.6867e+07
2571,2.68577e+07
2572,2.68464e+07
2573,2.68365e+07
2574,2.68269e+07
2575,2.68166e+07
2576,2.68066e+07
2577,2.67964e+07
2578,2.67865e+07
2579,2.67725e+07
2580,2.67613e+07
2581,2.67489e+07
2582,2.67394e+07
2583,2.67293e+07
2584,2.6721e+07
2585,2.67085e+07
2586,2.66998e+07
2587,2.66902e+07
2588,2.66812e+07
2589,2.66717e+07
2590,2.66612e+07
2591,2.66503e+07
2592,2.66399e+07
2593,2.66307e+07
2594,2.66193e+07
2595,2.66103e+07
2596,2.65984e+07
2597,2.65887e+07
2598,2.65797e+07
2599,2.65687e+07
2600,2.65593e+07
2601,2.65493e+07
2602,2.65398e+07
2603,2.65307e+07
2604,2.65224e+07
2605,2.65129e+07
2606,2.65029e+07
2607,2.64926e+07
2608,2.64819e+07
2609,2.64722e+07
2610,2.6462e+07
2611,2.64505e+07
2612,2.64418e+07
2613,2.64316e+07
2614,2.64218e+07
2615,2.64117e+07
2616,2.64019e+07
2617,2.63918e+07
2618,2.63826e+07
2619,2.63731e+07
2620,2.63644e+07
2621,2.63543e+07
2622,2.63426e+07
2623,2.63329e+07
2624,2.63225e+07
2625,2.63136e+07
2626,2.63036e+07
2627,2.62916e+07
2628,2.62821e+07
2629,2.62724e+07
2630,2.62619e+07
2631,2.62478e+07
